"82","ETSU","34","23-11","271","8.0"
"83","SFA","32","27-5","254","7.9"
"","Arizona St.","32","15-17","254","7.9"
"85","Cal Poly","30","10-20","238","7.9"
"86","Georgetown","33","15-18","261","7.9"
"87","Southern California","33","21-12","260","7.9"
"","Middle Tenn.","33","24-9","260","7.9"
"89","Boston U.","32","18-14","252","7.9"
"","Ole Miss","32","20-12","252","7.9"
"91","Detroit Mercy","31","16-15","244","7.9"
"92","Monmouth","34","27-7","267","7.9"
"93","Alabama","33","18-15","259","7.8"
"94","Temple","32","21-11","251","7.8"
"95","Jacksonville St.","31","8-23","243","7.8"
"96","Gonzaga","33","26-7","258","7.8"
"97","Bethune-Cookman","32","14-18","249","7.8"
"98","William & Mary","31","20-11","241","7.8"
"99","San Francisco","30","15-15","233","7.8"
"100","Sam Houston St.","34","18-16","264","7.8"
"101","UT Martin","33","19-14","256","7.8"
"102","Eastern Ill.","30","13-17","232","7.7"
"","Fordham","30","17-13","232","7.7"
"104","Clemson","31","17-14","238","7.7"
"","Coppin St.","31","9-22","238","7.7"
"106","Texas A&M","34","26-8","261","7.7"
"107","UC Riverside","33","14-19","252","7.6"
"","UNLV","33","18-15","252","7.6"
"","Maryland","33","25-8","252","7.6"
"110","Quinnipiac","30","9-21","229","7.6"
"111","Purdue","34","26-8","259","7.6"
"","Chattanooga","34","29-5","259","7.6"
"","Utah","34","26-8","259","7.6"
"114","UC Santa Barbara","31","18-13","236","7.6"
"115","Maine","30","8-22","228","7.6"
"116","Xavier","32","27-5","243","7.6"
"117","Denver","31","16-15","235","7.6"
"118","Colorado","33","22-11","250","7.6"
"119","Montana","32","21-11","242","7.6"
"","Cincinnati","32","22-10","242","7.6"
"121","Little Rock","33","29-4","249","7.5"
"122","St. Francis Brooklyn","32","15-17","240","7.5"
"","Richmond","32","16-16","240","7.5"
"124","Manhattan","31","13-18","232","7.5"
"","Santa Clara","31","11-20","232","7.5"
"126","South Dakota St.","32","25-7","239","7.5"
"127","Campbell","30","12-18","224","7.5"
"128","Buffalo","34","20-14","253","7.4"
"129","UAB","32","26-6","238","7.4"
"","Illinois St.","32","18-14","238","7.4"
"131","Bucknell","30","17-13","223","7.4"
"132","Washington","33","19-14","245","7.4"
"133","Lehigh","32","17-15","237","7.4"
"134","Northwestern St.","28","8-20","207","7.4"
"135","Tennessee","34","15-19","251","7.4"
"136","Coastal Caro.","30","19-11","221","7.4"
"137","Notre Dame","32","21-11","235","7.3"
"138","Northern Ariz.","30","5-25","220","7.3"
"","Harvard","30","14-16","220","7.3"
"140","Loyola Marymount","31","14-17","227","7.3"
"141","Wright St.","35","22-13","256","7.3"
"142","Massachusetts","32","14-18","234","7.3"
"143","Wichita St.","33","25-8","241","7.3"
"","Southeastern La.","33","12-21","241","7.3"
"145","Murray St.","31","17-14","226","7.3"
"","Radford","31","16-15","226","7.3"
"147","Norfolk St.","33","17-16","240","7.3"
"148","Saint Francis (PA)","30","13-17","218","7.3"
"149","VCU","34","24-10","247","7.3"
"150","Mississippi St.","31","14-17","225","7.3"
"151","East Carolina","32","12-20","232","7.3"
"152","Boston College","32","7-25","231","7.2"
"153","Fairleigh Dickinson","33","18-15","238","7.2"
"154","Florida","34","20-14","245","7.2"
"155","Delaware St.","32","7-25","230","7.2"
"","Hawaii","32","27-5","230","7.2"
"157","Holy Cross","33","14-19","236","7.2"
"158","Furman","34","19-15","243","7.1"
"159","Penn","28","11-17","200","7.1"
"160","Chicago St.","32","4-28","228","7.1"
"","Rice","32","12-20","228","7.1"
"162","Butler","31","21-10","220","7.1"
"163","Northern Ill.","33","21-12","234","7.1"
"","Providence","33","23-10","234","7.1"
"","Western Caro.","33","16-17","234","7.1"
"166","McNeese","29","9-20","205","7.1"
"167","UTRGV","30","8-22","212","7.1"
"168","Louisiana Tech","32","23-9","226","7.1"
"169","California","33","23-10","233","7.1"
"170","Western Ill.","27","10-17","190","7.0"
"171","UConn","34","24-10","239","7.0"
"172","Green Bay","35","23-12","246","7.0"
"173","Saint Joseph's","34","27-7","238","7.0"
"174","Texas","32","20-12","223","7.0"
"175","Tulsa","31","20-11","216","7.0"
"176","Kentucky","34","26-8","236","6.9"
"177","George Washington","33","23-10","229","6.9"
"","Fla. Atlantic","33","8-25","229","6.9"
"179","Drake","31","7-24","215","6.9"
"","Alabama St.","31","14-17","215","6.9"
"181","UCF","30","12-18","207","6.9"
"182","Southern Utah","29","5-24","200","6.9"
"183","Oregon","34","28-6","234","6.9"
"","Vermont","34","21-13","234","6.9"
"185","Longwood","33","10-23","227","6.9"
"186","UTSA","32","5-27","220","6.9"
"187","UMKC","31","12-19","213","6.9"
"","Houston","31","22-9","213","6.9"
"189","Western Ky.","34","18-16","233","6.9"
"190","Mt. St. Mary's","33","14-19","226","6.8"
"191","UNCW","32","25-7","219","6.8"
"","Miami (FL)","32","25-7","219","6.8"
"193","San Jose St.","31","9-22","212","6.8"
"194","USC Upstate","32","10-22","218","6.8"
"195","Oregon St.","31","19-12","211","6.8"
"196","Pacific","28","8-20","190","6.8"
"197","Stony Brook","32","26-6","217","6.8"
"198","Jackson St.","35","20-15","237","6.8"
"199","UTEP","33","19-14","223","6.8"
"200","UMBC","32","7-25","216","6.8"
"","Arkansas","32","16-16","216","6.8"
"202","Sacramento St.","31","14-17","209","6.7"
"203","Texas Southern","33","18-15","222","6.7"
"204","Dayton","32","25-7","215","6.7"
"205","Troy","31","9-22","208","6.7"
"206","Rhode Island","32","17-15","213","6.7"
"207","Col. of Charleston","31","17-14","206","6.6"
"208","Southern Ill.","32","22-10","212","6.6"
"209","La.-Monroe","34","20-14","225","6.6"
"210","Central Ark.","28","7-21","185","6.6"
"211","Wisconsin","32","20-12","211","6.6"
"","Penn St.","32","16-16","211","6.6"
"213","Idaho","33","21-12","217","6.6"
"","Florida St.","33","20-13","217","6.6"
"215","Lamar University","30","11-19","197","6.6"
"216","North Dakota St.","32","20-12","210","6.6"
"","Indiana St.","32","15-17","210","6.6"
"218","Northern Colo.","31","10-21","203","6.5"
"","Hampton","31","21-10","203","6.5"
"220","Arizona","33","25-8","215","6.5"
"221","New Hampshire","31","19-12","201","6.5"
"222","Nebraska","34","16-18","220","6.5"
"223","SMU","30","25-5","194","6.5"
"224","Yale","28","22-6","181","6.5"
"225","South Alabama","33","14-19","213","6.5"
"226","Louisiana","31","17-14","200","6.5"
"227","St. John's (NY)","32","8-24","206","6.4"
"","A&M-Corpus Christi","32","25-7","206","6.4"
"229","Cal St. Fullerton","30","10-20","193","6.4"
"230","Oklahoma St.","32","12-20","205","6.4"
"","Georgia","32","19-13","205","6.4"
"232","San Diego","30","9-21","192","6.4"
"233","Bryant","31","8-23","198","6.4"
"234","Tulane","34","12-22","216","6.4"
"235","South Carolina","33","25-8","209","6.3"
"236","Siena","34","21-13","215","6.3"
"237","Savannah St.","31","16-15","196","6.3"
"238","Air Force","32","14-18","202","6.3"
"239","Wake Forest","31","11-20","195","6.3"
"","American","31","12-19","195","6.3"
"241","Pittsburgh","32","21-11","201","6.3"
"","UMES","32","10-22","201","6.3"
"","South Dakota","32","14-18","201","6.3"
"244","NC State","33","16-17","207","6.3"
"245","Ohio St.","34","21-13","213","6.3"
"246","Oral Roberts","31","14-17","194","6.3"
"247","Austin Peay","35","18-17","219","6.3"
"248","N.C. Central","32","13-19","200","6.3"
"","UCLA","32","15-17","200","6.3"
"250","Nicholls St.","34","11-23","212","6.2"
"","Fresno St.","34","25-9","212","6.2"
"252","N.C. A&T","32","10-22","199","6.2"
"","Saint Louis","32","11-21","199","6.2"
"254","UC Irvine","34","25-9","211","6.2"
"255","Baylor","33","22-11","204","6.2"
"","Rider","33","13-20","204","6.2"
"257","Mercer","34","19-15","210","6.2"
"258","Minnesota","31","8-23","191","6.2"
"259","Western Mich.","32","13-19","197","6.2"
"260","LSU","33","19-14","203","6.2"
"261","Loyola Chicago","32","15-17","196","6.1"
"","New Mexico","32","17-15","196","6.1"
"263","Ark.-Pine Bluff","33","8-25","202","6.1"
"","Seton Hall","33","25-8","202","6.1"
"265","Southern U.","34","22-12","208","6.1"
"266","Saint Peter's","30","14-16","183","6.1"
"267","Seattle U","30","14-16","182","6.1"
"268","Memphis","34","19-15","206","6.1"
"","West Virginia","34","26-8","206","6.1"
"270","Alabama A&M","29","11-18","175","6.0"
"271","Omaha","31","18-13","187","6.0"
"272","Virginia","33","26-7","198","6.0"
"","Louisville","31","23-8","186","6.0"
"274","Bowling Green","34","16-18","203","6.0"
"275","North Dakota","32","17-15","191","6.0"
"276","Houston Baptist","33","17-16","196","5.9"
"277","Wagner","32","22-10","190","5.9"
"278","Washington St.","31","9-22","184","5.9"
"279","South Carolina St.","34","19-15","201","5.9"
"280","Morehead St.","32","20-12","189","5.9"
"281","Marquette","33","20-13","194","5.9"
"282","High Point","32","21-11","187","5.8"
"","North Texas","32","12-20","187","5.8"
"284","Alcorn","30","15-15","175","5.8"
"285","Georgia Tech","33","19-14","192","5.8"
"286","Arkansas St.","31","11-20","180","5.8"
"287","San Diego St.","34","25-9","197","5.8"
"288","Florida A&M","29","8-21","168","5.8"
"289","Virginia Tech","33","19-14","191","5.8"
"290","Kent St.","32","19-13","185","5.8"
"291","Kennesaw St.","31","11-20","179","5.8"
"","LIU Brooklyn","31","16-15","179","5.8"
"293","UNC Asheville","33","22-11","190","5.8"
"294","Texas Tech","31","19-12","178","5.7"
"295","Stanford","30","15-15","172","5.7"
"296","IUPUI","32","13-19","183","5.7"
"297","Binghamton","30","8-22","171","5.7"
"298","TCU","33","12-21","187","5.7"
"","Eastern Mich.","33","18-15","187","5.7"
"300","FIU","32","13-19","181","5.7"
"301","Central Conn. St.","29","4-25","164","5.7"
"302","Missouri","31","10-21","175","5.6"
"303","SIUE","28","6-22","158","5.6"
"304","Sacred Heart","30","12-18","169","5.6"
"305","Albany (NY)","32","24-8","180","5.6"
"306","Delaware","30","7-23","168","5.6"
"307","Tennessee St.","31","20-11","173","5.6"
"308","Dartmouth","28","10-18","156","5.6"
"309","Towson","32","20-12","178","5.6"
"","Robert Morris","32","10-22","178","5.6"
"311","Drexel","31","6-25","170","5.5"
"312","UC Davis","30","11-19","164","5.5"
"313","Cleveland St.","32","9-23","174","5.4"
"","CSU Bakersfield","32","24-8","174","5.4"
"315","DePaul","31","9-22","168","5.4"
"316","FGCU","34","21-13","184","5.4"
"317","New Orleans","30","10-20","162","5.4"
"318","Miami (OH)","33","13-20","178","5.4"
"319","Portland St.","31","13-18","167","5.4"
"320","North Carolina","34","28-6","183","5.4"
"321","George Mason","32","11-21","172","5.4"
"322","Loyola Maryland","30","9-21","161","5.4"
"323","Samford","33","14-19","177","5.4"
"324","Southeast Mo. St.","29","5-24","154","5.3"
"325","Kansas St.","33","17-16","175","5.3"
"326","New Mexico St.","34","23-11","179","5.3"
"327","Missouri St.","32","13-19","168","5.3"
"328","Morgan St.","31","9-22","161","5.2"
"329","Niagara","32","7-25","166","5.2"
"330","Bradley","32","5-27","165","5.2"
"331","Nevada","32","19-13","163","5.1"
"332","Mississippi Val.","34","7-27","172","5.1"
"333","Rutgers","32","7-25","161","5.0"
"334","Pepperdine","31","18-13","154","5.0"
"335","Georgia St.","30","16-14","149","5.0"
"336","Grambling","30","7-23","147","4.9"
"337","Texas St.","31","15-16","149","4.8"
"338","Presbyterian","31","11-20","148","4.8"
"339","Evansville","34","25-9","158","4.6"
"340","Howard","32","12-20","144","4.5"
"341","UIC","30","5-25","133","4.4"
"342","Navy","33","19-14","141","4.3"
"343","CSUN","30","10-20","126","4.2"
"344","Prairie View","31","7-24","127","4.1"
"345","Old Dominion","35","22-13","143","4.1"
"346","South Fla.","33","8-25","133","4.0"
Reclassifying
"NR","UMass Lowell","29","11-18","240","8.3"
"NR","Incarnate Word","29","17-12","234","8.1"
"NR","Northern Ky.","30","9-21","234","7.8"
"NR","Abilene Christian","31","13-18","209","6.7"
"NR","Grand Canyon","32","26-6","200","6.3"
